id,amount,transaction_type,category_id,description,transaction_date,created_at,updated_at,wallet_id
99856f48-928f-4f0b-a925-65ef667614c3,400000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,2/7/2026,2026-02-07 00:00:00.103242+00,2026-02-07 00:00:00.103242+00,96e4d061-33ef-40da-b293-98d6dbbacb67
9985d755-65da-463f-8ccf-1e4e4135fb29,105000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền mạng Internet,10/23/2025,2025-10-23 00:00:00.353593+00,2025-10-23 00:00:00.353593+00,39661575-13ec-4365-af34-e013699e3611
9986c66a-743f-43ed-9047-b899e6fa06e7,38000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,5/2/2026,2026-05-02 00:00:00.077083+00,2026-05-02 00:00:00.077083+00,5df3a003-1743-48c7-a737-adddd56254ab
998a52fd-0ca6-4f8e-933e-b690ffa8a0c0,76000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,7/16/2025,2025-07-16 00:00:00.837025+00,2025-07-16 00:00:00.837025+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
998b17e6-50b8-492f-8881-c171faa34b43,12000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Gia hạn Spotify,9/26/2025,2025-09-26 00:00:00.582039+00,2025-09-26 00:00:00.582039+00,cbae696d-dba3-4354-8251-86828eefb577
9993473b-d18d-4743-a542-386fe08b76ed,104000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,11/21/2025,2025-11-21 00:00:00.279467+00,2025-11-21 00:00:00.279467+00,8f4a1d5b-72f8-4332-919d-95b73da9cb36
999aac95-7faf-4e44-895c-fb176027cb75,585000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,6/20/2025,2025-06-20 00:00:00.552148+00,2025-06-20 00:00:00.552148+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
99a0c243-cc2e-4eb0-b34f-928eb1a804eb,364000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Hát Karaoke,4/28/2026,2026-04-28 00:00:00.167601+00,2026-04-28 00:00:00.167601+00,390ea435-050d-490c-9759-3632fc6118e7
99a8c899-13e3-4212-ab0c-331abceb8fed,92000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabCar,12/24/2025,2025-12-24 00:00:00.572952+00,2025-12-24 00:00:00.572952+00,be51b070-40b1-4a48-8c12-cae17ccb8dd0
99a9ebb6-4057-42fd-a3f9-ccf61ef1cf01,29000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,2/20/2026,2026-02-20 00:00:00.395605+00,2026-02-20 00:00:00.395605+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
99b0be5d-fa52-4f5b-9830-6cf819d39d3e,202000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Hát Karaoke,7/24/2025,2025-07-24 00:00:00.787753+00,2025-07-24 00:00:00.787753+00,03962e7b-3ca5-4381-a210-02771cdb5c26
99b381c2-473e-43a2-bf98-359297c0e72e,7000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Gia hạn Netflix,5/17/2026,2026-05-17 00:00:00.396664+00,2026-05-17 00:00:00.396664+00,5ba74093-5193-4006-a607-dd9c7ac1b848
99b5308e-157b-44f6-884b-af49a50cb0ba,427000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,11/1/2025,2025-11-01 00:00:00.804209+00,2025-11-01 00:00:00.804209+00,115e5dea-2773-470e-8392-4110695c2243
99b6b87b-2e2c-4c51-9ecd-c0c001304b1c,172000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,3/24/2026,2026-03-24 00:00:00.49887+00,2026-03-24 00:00:00.49887+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
99b8020a-bc84-4981-8233-84d921cd3c8f,9000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,1/27/2026,2026-01-27 00:00:00.09423+00,2026-01-27 00:00:00.09423+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
99b84967-9af0-4750-8c5e-3d33d88b2750,76000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,4/4/2026,2026-04-04 00:00:00.202152+00,2026-04-04 00:00:00.202152+00,3105c1fe-b882-4040-8735-fb105a415a28
99bd28ce-fabb-4a9b-8126-999b6e6adffa,59000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua quần áo,4/26/2026,2026-04-26 00:00:00.831848+00,2026-04-26 00:00:00.831848+00,bf242e05-1ba2-4431-9b4f-ae3d139f497e
99c5a154-9af8-4d0b-a42b-255a6f4a0e3a,204000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,1/8/2026,2026-01-08 00:00:00.194038+00,2026-01-08 00:00:00.194038+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
99c61dbf-f46e-4992-8ae5-15c911715bbb,31000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,11/2/2025,2025-11-02 00:00:00.165658+00,2025-11-02 00:00:00.165658+00,5df3a003-1743-48c7-a737-adddd56254ab
99c66c3d-491a-4097-af1a-fef47df048f5,38000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,10/11/2025,2025-10-11 00:00:00.641737+00,2025-10-11 00:00:00.641737+00,be51b070-40b1-4a48-8c12-cae17ccb8dd0
99c82340-4f3e-46a3-aa3d-5ef6ee5edea4,100000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,11/9/2025,2025-11-09 00:00:00.249775+00,2025-11-09 00:00:00.249775+00,f9dffaa9-b580-452c-9440-168e2b652808
99ca4d26-6203-483a-9571-80b78637c09d,283000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,1/6/2026,2026-01-06 00:00:00.115365+00,2026-01-06 00:00:00.115365+00,e4bbd980-814e-4dd6-bdd9-a3270350afda
99cc3f10-c568-4c19-945d-2136a25f507f,363000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,4/15/2026,2026-04-15 00:00:00.88501+00,2026-04-15 00:00:00.88501+00,cbae696d-dba3-4354-8251-86828eefb577
99cd09f9-d2bd-4315-91e0-df6bfa605842,533000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua quần áo,7/28/2025,2025-07-28 00:00:00.38334+00,2025-07-28 00:00:00.38334+00,5ba74093-5193-4006-a607-dd9c7ac1b848
99d15e0b-c5b6-4af5-b267-a9b73b9be738,314000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Đồ điện tử,12/24/2025,2025-12-24 00:00:00.984837+00,2025-12-24 00:00:00.984837+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
99d90ede-8258-4c0a-8c76-bbdd02953cfd,68000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Gia hạn Netflix,2/23/2026,2026-02-23 00:00:00.296073+00,2026-02-23 00:00:00.296073+00,0549318b-8b7d-40c9-aa07-7274e0012d40
99db53a3-466e-457e-adf7-5d89a7f8ddfa,421000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Gia hạn Netflix,4/16/2026,2026-04-16 00:00:00.437682+00,2026-04-16 00:00:00.437682+00,9bd955ea-748b-471c-b9cd-1715acdbd9a3
99deca3d-a73e-4696-9600-245001e19950,58000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,10/28/2025,2025-10-28 00:00:00.051471+00,2025-10-28 00:00:00.051471+00,0f9a5456-dda7-4dec-976b-9e8aa7d8cfd7
99e3574f-e7ee-42e3-bb22-f80f9e479e97,12000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Gia hạn Netflix,4/16/2026,2026-04-16 00:00:00.632618+00,2026-04-16 00:00:00.632618+00,96e4d061-33ef-40da-b293-98d6dbbacb67
99e7975b-5de9-4c16-b635-91fa03b7ebd6,35000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,11/16/2025,2025-11-16 00:00:00.221511+00,2025-11-16 00:00:00.221511+00,8f4a1d5b-72f8-4332-919d-95b73da9cb36
99e94068-978c-4caf-b56a-21ab4b40b272,14000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,2/13/2026,2026-02-13 00:00:00.763231+00,2026-02-13 00:00:00.763231+00,d2112e88-f0e4-4fa9-8b7d-7e72ced81ccf
99ed0a95-d077-471a-9522-e88dacce9e15,5000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,8/6/2025,2025-08-06 00:00:00.005168+00,2025-08-06 00:00:00.005168+00,f3bc4cb0-aee3-49cc-98b0-284d4e7bd7da
99f0e93c-632d-43cd-9c99-81c8cdf2c472,98000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Mua vitamin,5/25/2026,2026-05-25 00:00:00.007134+00,2026-05-25 00:00:00.007134+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
99f25a5e-94a2-4692-b368-615b91e23695,64000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,8/20/2025,2025-08-20 00:00:00.247837+00,2025-08-20 00:00:00.247837+00,96e4d061-33ef-40da-b293-98d6dbbacb67
99f3b0c5-5fac-4492-bd72-2216eb7b48f7,72000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,5/3/2026,2026-05-03 00:00:00.480942+00,2026-05-03 00:00:00.480942+00,f3bc4cb0-aee3-49cc-98b0-284d4e7bd7da
99f6d473-ff7a-4ffc-941f-131e9a547f71,432000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Đồ điện tử,12/8/2025,2025-12-08 00:00:00.741192+00,2025-12-08 00:00:00.741192+00,5df3a003-1743-48c7-a737-adddd56254ab
99f947f8-5c69-402a-b32b-9974ea7f1ee0,493000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,6/14/2025,2025-06-14 00:00:00.520684+00,2025-06-14 00:00:00.520684+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
99f95906-ff74-42e0-8673-aeadf6c11f2c,169000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,2/6/2026,2026-02-06 00:00:00.963916+00,2026-02-06 00:00:00.963916+00,cbae696d-dba3-4354-8251-86828eefb577
9a01eab9-f569-4adb-a1be-97296205a553,60000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,12/24/2025,2025-12-24 00:00:00.954632+00,2025-12-24 00:00:00.954632+00,3105c1fe-b882-4040-8735-fb105a415a28
9a051cf5-7a6e-4f1d-9272-932a8a716faa,14000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,2/7/2026,2026-02-07 00:00:00.990908+00,2026-02-07 00:00:00.990908+00,9cb8c135-f020-4d44-a4c6-1e604b3be1d7
9a06a307-8605-42af-9170-4af62ebc2222,159000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,8/14/2025,2025-08-14 00:00:00.136773+00,2025-08-14 00:00:00.136773+00,416e619c-a1c2-48db-919e-d6999e50aee1
9a0797bb-8dfd-45da-aa5a-037fdf937b32,535000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,1/23/2026,2026-01-23 00:00:00.434298+00,2026-01-23 00:00:00.434298+00,39661575-13ec-4365-af34-e013699e3611
9a09888a-f8c3-4267-9a2b-f647f569d4fc,4000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Nạp game,10/23/2025,2025-10-23 00:00:00.561802+00,2025-10-23 00:00:00.561802+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
9a0b7e3e-b1a8-4396-864c-e098c81d4aeb,65000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Xe ôm,2/1/2026,2026-02-01 00:00:00.532193+00,2026-02-01 00:00:00.532193+00,f9dffaa9-b580-452c-9440-168e2b652808
9a0c5137-acc7-485a-aacd-09d7e8fcb05c,110000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Phòng tập Gym,4/7/2026,2026-04-07 00:00:00.385275+00,2026-04-07 00:00:00.385275+00,e1e9c888-8ae3-490c-b663-b2ac868300bd
9a0ce30b-915b-4c49-9a79-1617910a3873,130000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Đồ điện tử,11/15/2025,2025-11-15 00:00:00.523983+00,2025-11-15 00:00:00.523983+00,416e619c-a1c2-48db-919e-d6999e50aee1
9a0d1ab0-7cdf-4e99-9f58-42cfc93ae11c,18000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,6/17/2025,2025-06-17 00:00:00.830144+00,2025-06-17 00:00:00.830144+00,bd8ad26d-c2de-4baf-8ec6-34b5382117fc
9a11bb8f-e2cb-45c1-855b-8447e6de43e1,41000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,8/24/2025,2025-08-24 00:00:00.641912+00,2025-08-24 00:00:00.641912+00,6290c07a-a769-46f2-93f5-4361a3fd30a0
9a1235e1-c0d4-4a2a-b944-52baba32c24d,74000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,7/23/2025,2025-07-23 00:00:00.120692+00,2025-07-23 00:00:00.120692+00,535f3e90-385f-4d67-a24e-21f067d22783
9a179691-d066-43fa-8c9f-b2335bd2cdd5,96000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,12/3/2025,2025-12-03 00:00:00.096584+00,2025-12-03 00:00:00.096584+00,a2844048-b5d3-421b-94af-2450641f3100
9a1e97d8-4d07-4143-b4bd-d1cb331140f8,174000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Bảo hiểm y tế,6/12/2025,2025-06-12 00:00:00.272691+00,2025-06-12 00:00:00.272691+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
9a2071a6-c150-4932-96ca-6ff3b1d66c5e,14000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,9/11/2025,2025-09-11 00:00:00.761991+00,2025-09-11 00:00:00.761991+00,0549318b-8b7d-40c9-aa07-7274e0012d40
9a22952f-d599-4c23-bb65-a980b23bc6a9,139000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,10/12/2025,2025-10-12 00:00:00.805056+00,2025-10-12 00:00:00.805056+00,93bbce0b-2d35-4490-9134-108b67f5354e
9a242f4d-71ba-4583-8fde-77af9e9136c4,230000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,5/4/2026,2026-05-04 00:00:00.666202+00,2026-05-04 00:00:00.666202+00,34906f5f-68d7-41bf-a9b0-86ba570cbdf7
9a263afd-52ef-450b-9ab7-2556cd1fedc0,164000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,3/25/2026,2026-03-25 00:00:00.415517+00,2026-03-25 00:00:00.415517+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
9a2805b5-ed7b-40bd-ba9a-d814fe5353d3,109000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua giày,11/7/2025,2025-11-07 00:00:00.545452+00,2025-11-07 00:00:00.545452+00,03962e7b-3ca5-4381-a210-02771cdb5c26
9a38b8d8-a822-435e-a7f5-19fd7493db6d,281000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,7/6/2025,2025-07-06 00:00:00.764418+00,2025-07-06 00:00:00.764418+00,93bbce0b-2d35-4490-9134-108b67f5354e
9a3a379a-0481-4a0f-a993-9b79b006074b,712000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,1/16/2026,2026-01-16 00:00:00.886743+00,2026-01-16 00:00:00.886743+00,390ea435-050d-490c-9759-3632fc6118e7
9a3bb58f-a1a1-4277-9679-1ab8370980e8,1257000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Mua quà tặng,10/18/2025,2025-10-18 00:00:00.96903+00,2025-10-18 00:00:00.96903+00,a8046377-9b58-4c61-97d7-a29f2d0e31fd
9a3bec3c-5a41-4fbc-aa24-2a47548c87f7,10000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền mạng Internet,2/2/2026,2026-02-02 00:00:00.455541+00,2026-02-02 00:00:00.455541+00,bd8ad26d-c2de-4baf-8ec6-34b5382117fc
9a3f3d48-329d-4272-a44f-42bc46b78990,148000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,7/13/2025,2025-07-13 00:00:00.277208+00,2025-07-13 00:00:00.277208+00,b68b89a6-5716-4000-9be4-6aca43643c23
9a3f83a0-e00f-47de-9863-9b076a0694ff,357000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,2/15/2026,2026-02-15 00:00:00.534825+00,2026-02-15 00:00:00.534825+00,0f9a5456-dda7-4dec-976b-9e8aa7d8cfd7
9a4261f4-76f2-4285-8185-104192731d29,13000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Khám bệnh,1/17/2026,2026-01-17 00:00:00.151918+00,2026-01-17 00:00:00.151918+00,f9dffaa9-b580-452c-9440-168e2b652808
9a4a4501-1e56-4836-a8d0-9902597428bb,149000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền nước,7/4/2025,2025-07-04 00:00:00.75177+00,2025-07-04 00:00:00.75177+00,96e4d061-33ef-40da-b293-98d6dbbacb67
9a4c416b-4549-4000-baa8-f6a6468e091a,90000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Du lịch,9/19/2025,2025-09-19 00:00:00.461009+00,2025-09-19 00:00:00.461009+00,03962e7b-3ca5-4381-a210-02771cdb5c26
9a4d6730-d0be-4aac-8ac5-0156d8a891f5,105000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,8/3/2025,2025-08-03 00:00:00.529816+00,2025-08-03 00:00:00.529816+00,e1e9c888-8ae3-490c-b663-b2ac868300bd
9a4d7303-01d9-4ec1-85e2-bae26d03ff0a,6000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,12/22/2025,2025-12-22 00:00:00.558019+00,2025-12-22 00:00:00.558019+00,8093fe3a-adc5-4cc7-a7a1-d6e6d10adbc4
9a523819-dab1-48a9-8b2a-32600d3a5591,277000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,5/17/2026,2026-05-17 00:00:00.312364+00,2026-05-17 00:00:00.312364+00,0f9a5456-dda7-4dec-976b-9e8aa7d8cfd7
9a533908-595a-44e4-972c-d97d262cd43c,155000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,1/11/2026,2026-01-11 00:00:00.887221+00,2026-01-11 00:00:00.887221+00,d2112e88-f0e4-4fa9-8b7d-7e72ced81ccf
9a5472d7-9e57-4961-8d42-586e63ff417d,362000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,9/12/2025,2025-09-12 00:00:00.848294+00,2025-09-12 00:00:00.848294+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
9a5aaa9c-712f-4fe9-86b3-971791a6ed82,71000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,9/16/2025,2025-09-16 00:00:00.737768+00,2025-09-16 00:00:00.737768+00,416e619c-a1c2-48db-919e-d6999e50aee1
9a5ab672-8884-4601-bf6d-5694e44b75ec,837000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,3/29/2026,2026-03-29 00:00:00.400724+00,2026-03-29 00:00:00.400724+00,8093fe3a-adc5-4cc7-a7a1-d6e6d10adbc4
9a5f6f01-c75f-4443-a80f-b5154e64c0ee,205000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,8/30/2025,2025-08-30 00:00:00.831987+00,2025-08-30 00:00:00.831987+00,39661575-13ec-4365-af34-e013699e3611
9a6a38d5-a3c6-4e72-ad9c-15b1d1f42ceb,152000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua quần áo,2/8/2026,2026-02-08 00:00:00.772329+00,2026-02-08 00:00:00.772329+00,390ea435-050d-490c-9759-3632fc6118e7
9a6c38a1-709f-4d6e-948a-c0fccc00f40e,26000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,10/1/2025,2025-10-01 00:00:00.935195+00,2025-10-01 00:00:00.935195+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
9a6f1c30-3d3e-4e65-a556-70ae579b49b3,39000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,1/21/2026,2026-01-21 00:00:00.407014+00,2026-01-21 00:00:00.407014+00,535f3e90-385f-4d67-a24e-21f067d22783
9a71a172-8346-443e-ac79-41c199cd85aa,139000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền nước,8/15/2025,2025-08-15 00:00:00.81139+00,2025-08-15 00:00:00.81139+00,0f9a5456-dda7-4dec-976b-9e8aa7d8cfd7
9a7ed86f-0043-4c23-ac41-0fbc9198a776,16000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,2/6/2026,2026-02-06 00:00:00.337461+00,2026-02-06 00:00:00.337461+00,328d747f-2dda-4d8f-af76-d2e549bb0a30
9a879ff7-32de-49bf-a355-55dbff29c479,9000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,10/20/2025,2025-10-20 00:00:00.008399+00,2025-10-20 00:00:00.008399+00,115e5dea-2773-470e-8392-4110695c2243
9a8c3d8c-619e-4056-8a32-e1cb046a0729,158000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Du lịch,12/11/2025,2025-12-11 00:00:00.195975+00,2025-12-11 00:00:00.195975+00,f6f4febb-eda3-4143-bc12-4b88d1a306b6
9a8cb364-7feb-4156-ab77-a723934330b1,139000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,8/14/2025,2025-08-14 00:00:00.549567+00,2025-08-14 00:00:00.549567+00,39661575-13ec-4365-af34-e013699e3611
9a912168-ccc2-48d4-a683-24593a4aee58,59000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,8/30/2025,2025-08-30 00:00:00.954256+00,2025-08-30 00:00:00.954256+00,a2dc4176-0770-4641-bfce-b1458d3483a7
9a9f2ad2-4614-419b-92f3-6e1a7ef09803,9000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Xe ôm,5/23/2026,2026-05-23 00:00:00.645866+00,2026-05-23 00:00:00.645866+00,416e619c-a1c2-48db-919e-d6999e50aee1
9a9f75e5-ecdc-464d-9f36-f0c23adc0de3,7227000,income,,Thưởng lễ Tết,10/4/2025,2025-10-04 00:00:00.419847+00,2025-10-04 00:00:00.419847+00,c6818cca-85bb-4997-9282-763f13d42946
9aa92f60-c2e7-43b7-9cb8-5d15a828b565,3000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,2/12/2026,2026-02-12 00:00:00.769098+00,2026-02-12 00:00:00.769098+00,39661575-13ec-4365-af34-e013699e3611
9ab6c480-5f70-41ea-8228-34d9fe3dd66f,176000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,4/24/2026,2026-04-24 00:00:00.376303+00,2026-04-24 00:00:00.376303+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
9ab781ab-5218-4c89-8d30-fae669b7238e,14000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,4/6/2026,2026-04-06 00:00:00.975846+00,2026-04-06 00:00:00.975846+00,e1e9c888-8ae3-490c-b663-b2ac868300bd
9ac46317-f320-4407-bf84-53d17435ff94,293000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,12/29/2025,2025-12-29 00:00:00.476539+00,2025-12-29 00:00:00.476539+00,80c726a1-a60f-4566-bdca-40b42a62b63f
9ac698cd-f15e-4332-ba29-bb051440a1ba,117000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,11/7/2025,2025-11-07 00:00:00.520385+00,2025-11-07 00:00:00.520385+00,80c726a1-a60f-4566-bdca-40b42a62b63f
9acb51be-f339-4c7d-a3e1-ed94f432fab3,683000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền nước,8/13/2025,2025-08-13 00:00:00.866838+00,2025-08-13 00:00:00.866838+00,e1e9c888-8ae3-490c-b663-b2ac868300bd
9acb9f83-0785-400b-b92e-890500bb7725,5598000,income,,Lương tháng,7/3/2025,2025-07-03 00:00:00.913903+00,2025-07-03 00:00:00.913903+00,b3a03f0c-9def-4c2a-879f-967f690f224e
9acc5001-ce6d-4cd3-b296-85b40c9c1005,203000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Bảo hiểm y tế,10/1/2025,2025-10-01 00:00:00.930574+00,2025-10-01 00:00:00.930574+00,96e4d061-33ef-40da-b293-98d6dbbacb67
9acf5730-a6f3-45ba-ab9c-1a980f5a537c,269000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,3/25/2026,2026-03-25 00:00:00.093881+00,2026-03-25 00:00:00.093881+00,c6818cca-85bb-4997-9282-763f13d42946
9acfe482-b97a-49de-a532-f7489b577b7c,23000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,11/17/2025,2025-11-17 00:00:00.739574+00,2025-11-17 00:00:00.739574+00,6290c07a-a769-46f2-93f5-4361a3fd30a0
9ad79992-328e-4c17-b771-2b4b1db13308,8000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,6/20/2025,2025-06-20 00:00:00.222299+00,2025-06-20 00:00:00.222299+00,b68b89a6-5716-4000-9be4-6aca43643c23
9ad9a509-f57d-46dd-a56d-9d2936e2a0f5,26000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,6/14/2025,2025-06-14 00:00:00.704937+00,2025-06-14 00:00:00.704937+00,bf242e05-1ba2-4431-9b4f-ae3d139f497e
9ada658c-2e15-412b-876c-2ab1b9d846fb,215000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Hát Karaoke,3/28/2026,2026-03-28 00:00:00.390452+00,2026-03-28 00:00:00.390452+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
9adbabb8-d7d3-40ac-a4ec-0cc7fe00f83c,115000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,9/30/2025,2025-09-30 00:00:00.427019+00,2025-09-30 00:00:00.427019+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
9adc5927-c985-452b-b62d-5868b44c46fa,36000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,9/6/2025,2025-09-06 00:00:00.122386+00,2025-09-06 00:00:00.122386+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
9ae3fd78-af25-404f-8843-c71e0c228939,249000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền mạng Internet,7/11/2025,2025-07-11 00:00:00.629196+00,2025-07-11 00:00:00.629196+00,b3a03f0c-9def-4c2a-879f-967f690f224e
9ae859d1-454e-4002-8e01-9ab371a9fb54,141000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,1/18/2026,2026-01-18 00:00:00.940435+00,2026-01-18 00:00:00.940435+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
